tag,name,nameColor,icon,trophies,rank,club,country_code
#2VPUGR2L0,∆ lil lomba ∆,0xffffffff,{'id': 28000367},41764,143,{'name': '<c5>LunatiC</c>'},GN
#YLQ0Q90U2,(бан) саша,0xff1ba5f5,{'id': 28000499},41702,144,{'name': 'Dragon Fight👾'},GN
#9QJLVCLRV,⚽️KING MİRAN ⚽️,0xfff9c908,{'id': 28000318},41648,145,{'name': 'WHITE MOCHA'},GN
#2RRGQLQ9C,𝓐𝓛𝓔𝓧,0xffffffff,{'id': 28000000},41648,146,,GN
#8RQQYPPQL,Nygma,0xfff9c908,{'id': 28000503},41542,147,{'name': 'АРАХИСИКИ'},GN
#2VVRPG0QQ,геноцид евреев,0xffa2e3fe,{'id': 28000044},41501,148,,GN
#9JJULYR8C,Muchaツ🇵🇱,0xff1ba5f5,{'id': 28000447},41490,149,{'name': 'Polish team'},GN
#92PRPGPJV,🩸Senkuuニヤー🤍,0xffff8afb,{'id': 28000610},41411,150,{'name': 'Just<c2>Be</c>'},GN
#PRCRVUGYJ,laps🤡,0xffa8e132,{'id': 28000273},41403,151,,GN
#9GJYJPVUR,lizer,0xffa8e132,{'id': 28000180},41395,152,{'name': 'бабочки.'},GN
#82CLU80Q0,SEMK | Eбardo⁶⁹,0xffa8e132,{'id': 28000375},41322,153,{'name': 'Wrotik'},GN
#GCQVJRPU,ttvderkakimachi,0xffffce89,{'id': 28000547},41306,154,,GN
#2YQ2GLQVJ,𝕿𝖚𝖈𝖍𝖐𝖆⛈️,0xffcb5aff,{'id': 28000576},41253,155,{'name': 'TheLegends'},GN
#8LLC09QQP,nick br brawl,0xff1ba5f5,{'id': 28000273},41186,156,{'name': 'TENNESSEE'},GN
#LVU8LL8RV,PHͥilͣiͫppØ͓̽p™,0xffffffff,{'id': 28000175},41155,157,,GN
#8VC08CLP8,сын твapи😘,0xffffffff,{'id': 28000443},41110,158,{'name': 'Sky Stars'},GN
#82922V9P2,NEIRO,0xffcb5aff,{'id': 28000611},41105,159,,GN
#CJUR920P,MrXNOVA,0xffcb5aff,{'id': 28000166},41093,160,{'name': 'hotel|🏨'},GN
#92LVVUJJ9,I'M LaL,0xfff9c908,{'id': 28000547},41074,161,{'name': 'Chain of Zeal 2'},GN
#GUCCGP2GV,𝐒𝐞𝐛𝐚𝐬:),0xffffffff,{'id': 28000528},41030,162,{'name': 'LETHAL POWERS'},GN
#L80RCLRY,ytb|skali,0xffffffff,{'id': 28000443},41011,163,{'name': 'Bandit Cave'},GN
#22U8J9QV2,sachaleboss,0xffa2e3fe,{'id': 28000135},40976,164,{'name': 'BEHIND HELLFIRE'},GN
#92GPYU08R,⛩️| Nils®™ |🐉,0xffff8afb,{'id': 28000400},40916,165,{'name': 'meilleurs amis'},GN
#9RP998G9J,BLACK PANTHER N,0xfff9c908,{'id': 28000156},40914,166,{'name': '✨TRIBExGAMING✨'},GN
#82YCG22CU,Dexter💗🌸,0xfff9775d,{'id': 28000488},40903,167,,GN
#JJ0U2LG8,TBoI9 mamka,0xff4ddba2,{'id': 28000569},40900,168,{'name': '☆Fight Church☆'},GN
#PLJ0QU2UV,AlexRom,0xffff9727,{'id': 28000348},40854,169,{'name': 'king 👑👑'},GN
#9L8VRQU8,Əfkåᴷⁱˡˡᵧₒᵤツ,0xffcb5aff,{'id': 28000333},40843,170,,GN
#P28VQLUVC,🇹🇷Pro Şeftalo,0xffff9727,{'id': 28000563},40801,171,{'name': 'AGALAR 000'},GN
#GRJ98VGQ,Your Not a Pro,0xff1ba5f5,{'id': 28000341},40724,172,{'name': 'c-ke lines'},GN
#PG80C8990,YT:Dragon,0xffa8e132,{'id': 28000347},40698,173,,GN
#8UUGPRJCR,AnAnAs,0xffcb5aff,{'id': 28000023},40661,174,{'name': 'ЛЕГА МИФИКИ'},GN
#RLGUC2CG,я лох ты сдох,0xfff9c908,{'id': 28000242},40654,175,{'name': 'No|MercY 🍒'},GN
#2VU988PYY,bs~gihu,0xffa8e132,{'id': 28000295},40652,176,{'name': 'madakaskar'},GN
#PCCPYY0LP,(про)кит,0xff1ba5f5,{'id': 28000616},40585,177,{'name': '5в няшки)Pablo'},GN
#90RL9QYRP,(бан) Робзи,0xffa8e132,{'id': 28000132},40545,178,{'name': 'TT:NON'},GN
#8RCU8YULC,GG | Mortis☔ツᴷⁱ,0xffa2e3fe,{'id': 28000548},40462,179,{'name': 'FLICK'},GN
#G9QUJVPJ,뽀로로 똥꾸멍,0xffff9727,{'id': 28000398},40430,180,{'name': '돼지저금통 깨야지'},GN
#8P9Q9G2QU,Dark crow,0xff1ba5f5,{'id': 28000510},40411,181,,GN
#PVGQRPLQP,𝗚𝙚𝙧𝗕𝙤𝙮•🌿,0xffffffff,{'id': 28000596},40403,182,{'name': 'Инь-Янь'},GN
#8YR2LPYLP,☯️Aku.sa,0xfff05637,{'id': 28000569},40387,183,{'name': '2bT2'},GN
#Y8JVC89UV,Ice Americano,0xffff8afb,{'id': 28000196},40337,184,{'name': 'krallar'},GN
#2QQJRPC90,🥀| ｲoﾒﾉq͆ひ乇,0xff1ba5f5,{'id': 28000552},40326,185,{'name': 'les boss'},GN
#QYJRPCLG8,⛩️ZETA|TANKMAN⛩,0xff1ba5f5,{'id': 28000537},40246,186,{'name': 'Team|Emma'},GN
#P2LGU9CVC,🍭CANDY🍭,0xffa2e3fe,{'id': 28000122},40212,187,{'name': '☠️ПОТОФЦЫ☠️'},GN
#P9U8GYVVY,☠️DaRk AnGeL☠️,0xffff8afb,{'id': 28000443},40208,188,{'name': 'Eblan |Squad'},GN
#8J8V2YG8,СЕВАНДРИ,0xfff9c908,{'id': 28000061},40205,189,{'name': 'Toxis Monolit👹'},GN
#LCCYGLUQ9,gg,0xffffffff,{'id': 28000510},40201,190,{'name': 'Каребанюхи🦄'},GN
#20UVP90PU,GX|☣Pokiuh11☣,0xffffffff,{'id': 28000170},40200,191,{'name': '<c5>Just Ez</c>'},GN
#8U99LV00,FOXS1K,0xffcb5aff,{'id': 28000495},40200,192,{'name': 'Питерский Сахар'},GN
#Y2VP22QCL,❄️𝙲𝚘𝚕𝚍❄️,0xfff05637,{'id': 28000130},40142,193,"{'name': 'Группа ""Э""'}",GN
#2G0Q929L,eymenxx,0xfff05637,{'id': 28000557},40077,194,"{'name': ""AFX'eSports""}",GN
#20QJUJ80U,lobo425voraz,0xffffffff,{'id': 28000000},40077,195,{'name': 'no gays'},GN
#2JLQ2YL8V,עידו המלך,0xffa2e3fe,{'id': 28000447},39928,196,{'name': 'Dutch Daddy’s'},GN
#9LCLPPUV9,Donatiknikitos,0xffcb5aff,{'id': 28000486},39878,197,{'name': 'БАБЛ КВАСЕРЫ'},GN
#LV9CYP8R9,moustache777,0xff1ba5f5,{'id': 28000206},39874,198,{'name': 'Euro 2024 🇫🇷'},GN
#YVJ0VJ2PV,Zeta|tacoɓěƴ,0xffa8e132,{'id': 28000614},39799,199,{'name': 'anikilators'},GN
#8YL0Q0PJJ,Егор,0xff4ddba2,{'id': 28000618},39798,200,{'name': 'Запорізька Січ'},GN
#PYUG92C9Q,snoopy 🪡,0xffffce89,{'id': 28000510},71961,1,{'name': 'Lethal Sins'},GW
#80RLYY0UP,🎭TRI|LE@N🗿,0xffa8e132,{'id': 28000389},69687,2,{'name': 'TRI-E-Sport'},GW
#RP2U8PQC,Conix,0xffcb5aff,{'id': 28000438},69085,3,{'name': 'Diamond Squad💎'},GW
#299Y0R8GL,𝔹𝕦𝕘 ℕ𝕠𝕚𝕣,0xffcb5aff,{'id': 28000569},67266,4,{'name': 'oS pErPÉtuoOS'},GW
#8GYPQRU9U,美|ᴍᴀʀs ♡,0xfff9c908,{'id': 28000486},67152,5,{'name': 'Quant ESports♡'},GW
#PQUJ8V0Y9,DARC 1603,0xffff8afb,{'id': 28000497},64351,6,{'name': 'der Nita'},GW
#89V2CYLJP,qwantum1x🤍なたさき,0xff1ba5f5,{'id': 28000426},64229,7,{'name': 'Abyss Inferno'},GW
#2U00JUCQ8,⚔Spͥeaͣkͫe ɢᴏᴅ⚔,0xfff05637,{'id': 28000303},62454,8,{'name': 'New Generation'},GW
#PLQVV8J02,El cebolleta 41,0xfff9c908,{'id': 28000281},61281,9,{'name': 'ALCORISANOS'},GW
#2VV9VQJ8U,OSA | PorlyBe,0xffffffff,{'id': 28000451},61242,10,{'name': 'супер'},GW
#8P2G00CQP,你好 | Kxcper😡,0xffff9727,{'id': 28000020},61065,11,{'name': ':)'},GW
#98YGC9Y2L,ムs⅂eez🩸えうげn,0xffff9727,{'id': 28000163},59248,12,,GW
#899GL8JLJ,Deexio,0xffa2e3fe,{'id': 28000429},59070,13,{'name': 'NOVA'},GW
#PC2CY8CP,QLS|Stephen,0xfff9c908,{'id': 28000018},58451,14,{'name': '༆Hʸᵖᵉʳ᭄ThunderB'},GW
#8UV908VVQ,СОЛОМЕН|ソロプレイヤー,0xff1ba5f5,{'id': 28000576},58377,15,{'name': '<c0>кончики</c>'},GW
#G9RUUY9Y,⚡GyXᶫᵒᵛᵉᵧₒᵤ,0xff4ddba2,{'id': 28000140},57938,16,{'name': 'Reakt Argon'},GW
#Y0RRC9LRG,Sorry Noob,0xffcb5aff,{'id': 28000451},57519,17,{'name': 'Qwertzz'},GW
#Y8PURGP8Y,Sontic🍇,0xff4ddba2,{'id': 28000618},57170,18,{'name': 'Stellaron IX'},GW
#8QVPR0YLG,♡-7hellcutie,0xffffffff,{'id': 28000569},56887,19,{'name': 'flower field'},GW
#2GUPUPLLC,/givelegendery,0xffff8afb,{'id': 28000497},56586,20,,GW
#90QLQ92CJ,Nathan_YTB,0xfff05637,{'id': 28000453},56137,21,{'name': 'BS|INFINITY'},GW
#2LQC0C8P8,黑暗𝕍𝕚𝕔𝕥𝕣įčø,0xfff9c908,{'id': 28000123},55913,22,{'name': '<c5>KEBAB</c>🌯'},GW
#P89JJ0292,puuki,0xff1ba5f5,{'id': 28000135},55279,23,{'name': 'Qwertzz'},GW
#99LU8V2L0,AQM|LONDON🍀,0xff4ddba2,{'id': 28000156},55013,24,{'name': 'rth тащеры'},GW
#8CYVP8VPR,XD_ETHAN_DX,0xfff9c908,{'id': 28000156},54872,25,{'name': 'Furiuss Clan'},GW
#V9V9CYGY,🌸PAF |Slyolo🌸,0xffff9727,{'id': 28000148},54588,26,{'name': '💥🌸PAF QC🌸💥'},GW
#PCR2LCLJC,мироть,0xffcb5aff,{'id': 28000331},54393,27,{'name': 'Клуб имб'},GW
#8UVP9PLCY,☄️Жeka.Leоn☄️,0xffff8afb,{'id': 28000486},54277,28,{'name': '🌊КиТ🐋'},GW
#LVQ02UYPU,СССР|Markel,0xffffce89,{'id': 28000132},54047,29,"{'name': ""More'Оч4и""}",GW
#9YY9YRCGY,tt|shykka.zxc,0xffff9727,{'id': 28000302},53972,30,{'name': 'Unite And Fight'},GW
#8CRCJ2PP0,Vîctøry⚜BLUE,0xffcb5aff,{'id': 28000459},53187,31,{'name': '수우우우우우!'},GW
#VQRL9U8V,PG-Real Jorma,0xffff8afb,{'id': 28000061},52828,32,,GW
#Y9JVL0VYL,我爱|𝑇𝑖𝑚𝑑𝑒𝑚,0xffffffff,{'id': 28000563},52526,33,{'name': '💎Winner Team💎'},GW
#PCPGLVPVJ,[ПОТ],0xffcb5aff,{'id': 28000341},52389,34,{'name': '<c'},GW
#YJJ0UL2UC,☠tueurs ☠,0xfff05637,{'id': 28000211},52160,35,{'name': 'The Legendary'},GW
#89J2LJQP2,GG POp,0xfff9c908,{'id': 28000367},52093,36,{'name': 'wrst.'},GW
#PP0LLVQY,◇{САША}◇,0xfff9c908,{'id': 28000534},52018,37,{'name': 'Dragons🐉'},GW
#PP29RLLVU,✎ℚบ𝔸n✞บ𝕸✐,0xffffffff,{'id': 28000452},51739,38,{'name': 'StarClan'},GW
#9C9CR0YVJ,BR|JUNIORAM.,0xfff05637,{'id': 28000284},51464,39,{'name': '<c9>Ramdoms</c>'},GW
#P2R920RUC,amelikss🎀,0xffffffff,{'id': 28000523},51417,40,{'name': '<c9>NilFam</c>'},GW
#P2RCJ99JP,MZ-CHRImore2010,0xffcb5aff,{'id': 28000033},51364,41,{'name': 'la vilata'},GW
#RVCUGP2L,darkmoonmaster,0xffa2e3fe,{'id': 28000205},51131,42,{'name': 'Jansa eSports'},GW
#8UUL0VC2R,zyrtox,0xff1ba5f5,{'id': 28000139},51020,43,{'name': 'LYX|Gamer'},GW
#20GPGG0YG,Daddy Sleepz🧸,0xfff9c908,{'id': 28000221},50992,44,,GW
#2UJCRJ8CR,невезучий пацан,0xff4ddba2,{'id': 28000473},50891,45,,GW
#22Q8CRLY2,pipe,0xff1ba5f5,{'id': 28000170},50739,46,{'name': 'STINGERS'},GW
#PYPLJRJRR,⚡JUNGKOOK⚡,0xffcb5aff,{'id': 28000156},50623,47,{'name': 'RZM |TEAM'},GW
#P22GG0Y02,mαxͥıdͣeͫrfαder,0xffffffff,{'id': 28000554},50619,48,{'name': 'MiSsIoN 30'},GW
#8Y2Q0RGJU,crow anas,0xfff05637,{'id': 28000510},50469,49,{'name': 'World Legends'},GW
#Y8CVGUUY,НЯШКА,0xfff9c908,{'id': 28000432},50355,50,{'name': 'Brawl_Xed'},GW
#989LVLCGJ,FAIN_12ツ,0xffffce89,{'id': 28000262},50311,51,{'name': 'Dutch grind'},GW
#9VYGCUUVC,⛩NErØûÑ301🔱,0xfff9c908,{'id': 28000064},50252,52,{'name': 'СОЗДАНИЕ СССР 2'},GW
#PGLU0Y9Q,LEGENDARY,0xfff9c908,{'id': 28000574},50135,53,{'name': '💀Ölüler Mekanı'},GW
#Y9LLYPPRY,juli《》,0xffa8e132,{'id': 28000548},50013,54,{'name': 'SotoBrawl'},GW
#Y92JCUYLC,Szylony,0xff4ddba2,{'id': 28000455},50012,55,{'name': 'LegendsReborn⭐️'},GW
#8CYGQC9C9,bevisal,0xffff9727,{'id': 28000510},50001,56,{'name': 'GANGSTER™'},GW
#PLLP8V82R,David|ᴷⁱˡˡᵧₒᵤツ,0xfff9c908,{'id': 28000221},49969,57,{'name': '⚡️LIGHTNING⚡️'},GW
#2C00L2YU0,Wave|Timi⛩♠️,0xff1ba5f5,{'id': 28000594},49831,58,{'name': 'Eisbärmafia'},GW
#90LJGYJ02,Oop_nls👾,0xffcb5aff,{'id': 28000576},49779,59,{'name': '101 Взвод'},GW
#C9CCQ98Q,CrazyLover,0xff4ddba2,{'id': 28000278},49175,60,{'name': '<c0>кончики</c>'},GW
#2L8QLGJCY,Abyss>.<,0xfff05637,{'id': 28000242},49111,61,{'name': 'CMG Ravens'},GW
#RYRU0J0L,Tyract[LP],0xffffffff,{'id': 28000064},49029,62,{'name': 'SK RUSSIA'},GW
#92VU2Y08G,[LP]_FlooZy_,0xffffffff,{'id': 28000000},48989,63,,GW
#8YC9Y8Q0G,Brawler,0xffffffff,{'id': 28000497},48922,64,,GW
#20RY2LCU2,GG|DINO,0xffffffff,{'id': 28000453},48902,65,{'name': 'ARK | GAMING'},GW
#2UC0RY8JQ,🌧Hohlzkopf🌱,0xffa8e132,{'id': 28000500},48851,66,{'name': 'Type shii'},GW
#YJGLU0YPG,sk|doso4ka🥱🤡,0xffcb5aff,{'id': 28000135},48785,67,{'name': 'doso4ka🛰️🤡'},GW
#P8G2VJRPV,Mega Noob,0xffcb5aff,{'id': 28000135},48730,68,{'name': 'Dungeon Team'},GW
#8RRCPP9PQ,いきゆうAgeиttt🦋,0xff1ba5f5,{'id': 28000212},48693,69,{'name': 'Showdown?🍷EU'},GW
#Q0R29CUCL,DK|ANTI XA4,0xfff05637,{'id': 28000272},48608,70,{'name': 'LSTM'},GW
#LJU2LQUCC,ᴊσηιなさた🥷🤍,0xfff9c908,{'id': 28000123},48595,71,{'name': 'SCO|Gaming🤍'},GW
#YPPUQG0YC,🗻EVEREst🗿,0xffcb5aff,{'id': 28000125},48204,72,{'name': 'Лига крови'},GW
#PVPQYG90Q,ミスタAlmazøv🌩️,0xfff9c908,{'id': 28000528},47906,73,{'name': '°Marchetti°'},GW
#U2LVCCQQ,BREEZE🔥Solo,0xfff9c908,{'id': 28000503},47854,74,,GW
#PYCQ2CGJP,(гусь)додик,0xffa8e132,{'id': 28000453},47755,75,,GW
#JVYQLJ0P,🧀|Beneduci⁉️,0xff1ba5f5,{'id': 28000244},47698,76,,GW
#Q8QJVR0G,ILGIUSTIziere_K,0xff1ba5f5,{'id': 28000485},47670,77,{'name': 'Leucemic God'},GW
#QRL8V8JQV,TQ|OG-_-bh,0xffcb5aff,{'id': 28000137},47661,78,{'name': 'Sprayground'},GW
#8GJUVYPRV,kruk,0xfff9c908,{'id': 28000253},47642,79,{'name': 'elo ziom'},GW
#2JP2YUYQ2,⚪🌪️Donic-X🌪️⚪,0xffff9727,{'id': 28000528},47563,80,{'name': 'Чортов'},GW
#20VPQGYPU,salomon,0xffffffff,{'id': 28000438},47228,81,{'name': 'Battle Saiyan'},GW
#20R88P8R9,БИБИ БРАВЛЕР,0xff1ba5f5,{'id': 28000296},47172,82,{'name': 'team Zlye | Ua'},GW
#8CL9Y8899,го в предателя,0xffcb5aff,{'id': 28000273},47072,83,{'name': 'abcdefg'},GW
#920GYC0LV,Puuki,0xffffffff,{'id': 28000547},46989,84,{'name': 'der beste Club'},GW
#RRUQC0G9,iopl,0xffcb5aff,{'id': 28000367},46944,85,{'name': 'МТС'},GW
#CU8RYL0J,(KD)Demid,0xffcb5aff,{'id': 28000315},46906,86,{'name': '<c3>FIKSIKI</c>'},GW
#8QLG0GU8J,Ente in Rente,0xffff9727,{'id': 28000020},46847,87,{'name': 'SMRT|E-Sports'},GW
#2LR8CPC2L,СУПЕР МЫШЬ,0xffcb5aff,{'id': 28000610},46828,88,{'name': 'Internal'},GW
#JC009VP0,BALCANKEBABI12,0xffffffff,{'id': 28000129},46563,89,,GW
#20GR9VVCC,AVGツCRISS,0xff1ba5f5,{'id': 28000048},46494,90,{'name': 'абсолют'},GW
#QL2Q0L929,k1ller,0xfff9c908,{'id': 28000278},46484,91,{'name': 'Skotlers'},GW
#822QJLUJ,街を|ᴍ𝚊ɴᵈʏʀ𝚊ᴛᴏʳ,0xffffffff,{'id': 28000180},46468,92,{'name': 'DarkMoon Squad☄'},GW
#828VVCGR,🥀ᵗᵒᵖᵉʳʟᴏᴠᴇ🥀,0xffa2e3fe,{'id': 28000554},46434,93,{'name': 'GintFit'},GW
#9LP8G90CY,(блет)кот,0xffffffff,{'id': 28000528},46433,94,{'name': 'дети Донбаса'},GW
#2U2LPVQJQ,OG.julien 51,0xff4ddba2,{'id': 28000569},46412,95,{'name': 'team-france🇫🇷'},GW
#PG89GLP0R,[Lp] GReFFe101,0xfff9c908,{'id': 28000279},46210,96,{'name': 'OverWay'},GW
#2JYUC00L,Даниил,0xffffffff,{'id': 28000299},46051,97,{'name': 'DarkMoon Squad☄'},GW
#9C980QR2L,RxR morganjoy,0xfff9c908,{'id': 28000061},45933,98,{'name': '<c9>NASTY</c>♨️'},GW
#8ULV0YVU9,✨SB|Evgeshaaa💨,0xfff9775d,{'id': 28000064},45877,99,{'name': '[rt] red т и м'},GW
#PJYLL0U0Y,Bilal 🏴‍☠️🤑,0xffff8afb,{'id': 28000444},45730,100,,GW
#20L282Y0V,TTM |👻phonix👻,0xffff9727,{'id': 28000566},45661,101,{'name': 'PRO5'},GW
#P0GUQ2VR2,Lukas,0xfff9c908,{'id': 28000095},45659,102,{'name': 'Civciv Kaynağı'},GW
#Y0G8CRP0J,NightlyBS,0xffffffff,{'id': 28000135},45636,103,{'name': '<c7>Cheese</c>'},GW
#P022LUUVJ,SwiftKey,0xffffffff,{'id': 28000518},45619,104,{'name': 'Said009 GG'},GW
#8YVCUP8RP,deine 0ma,0xfff9c908,{'id': 28000156},45565,105,{'name': 'Star Breakers'},GW
#JGPVRU2L,&°Nikita&°,0xffffffff,{'id': 28000413},45522,106,{'name': 'АТАС ШМОН'},GW
#9GGC2PVRC,crow,0xffffffff,{'id': 28000182},45515,107,{'name': 'paste tr'},GW
#Y2CUR9L0P,soy dios 😈,0xffcb5aff,{'id': 28000262},45469,108,{'name': 'MG|Men in Gray'},GW
#92RGJCQQ8,Suchti 2.0,0xffcb5aff,{'id': 28000341},45243,109,{'name': 'Comeback🧸'},GW
#PY0URU8YQ,帝|pharaon❦︎,0xffffffff,{'id': 28000279},45203,110,{'name': '<c0>кончики</c>'},GW
#89P8L9JJV,Boki|⋊𝖱𝟪𝟩🦈,0xfff9c908,{'id': 28000493},45198,111,{'name': 'ARMADA RIJEKA🦈'},GW
#98RGPRR9Q,муж ксюши,0xffcb5aff,{'id': 28000549},45052,112,{'name': 'アンリ| godliness'},GW
#2QG2JJ8YY,Roi_Lyam140,0xffcb5aff,{'id': 28000608},44860,113,{'name': 'GG'},GW
#8009GR0GQ,FGx乡KING乡,0xffa8e132,{'id': 28000398},44852,114,{'name': 'бобовки'},GW
#980GJ89UG,хочу легу,0xfff05637,{'id': 28000023},44733,115,{'name': 'ЧВК|《Редан》♡'},GW
#P9CVCRJCY,snt.h3n1xあかさた,0xffffffff,{'id': 28000167},44629,116,{'name': 'Brawl legend'},GW
#2GU8YRPGY,OLOBielson,0xffff9727,{'id': 28000277},44527,117,{'name': 'OLsonBajorsonPL'},GW
#2U2V0JLUY,TT| dodom,0xfff05637,{'id': 28000536},44497,118,{'name': 'GENESYS🌖'},GW
#P22JU9PJ2,qc,0xffffffff,{'id': 28000000},44487,119,,GW
#YY2YGPC8L,🦞raiz🦞,0xfff05637,{'id': 28000450},44481,120,{'name': 'Sigma Brad Crew'},GW
#28RPJ8PP,MZ Tommaso,0xffa2e3fe,{'id': 28000566},44427,121,{'name': 'Gøld Revěngė 🎭'},GW
#RQQYY9RR,𝖩𝗑𝗇𝗌ラウィ🌒,0xffffffff,{'id': 28000135},44414,122,{'name': 'Dutch Warriors2'},GW
#P2J9CRU22,KIZIL ANKA,0xffa2e3fe,{'id': 28000563},44358,123,{'name': '⚡STRONG⚡'},GW
#8880GVUGR,GeriVG,0xff1ba5f5,{'id': 28000296},44277,124,{'name': 'Clan Brawl'},GW
#PJLUQQYVQ,ᎎ | 𝖱ʸ𝖹ᶻ🌖,0xffff8afb,{'id': 28000486},44182,125,{'name': 'YschliiiitzL'},GW
#2QQLPPYJR,ｓｋｙｗａｌｋｅｒ🖇️の、っ,0xff1ba5f5,{'id': 28000562},44172,126,{'name': 'Star Wallace'},GW
#2URJGQVJV,Donald Duck,0xfff05637,{'id': 28000296},44032,127,{'name': 'kaka'},GW
#9CRC9CYV0,sleemy🥀,0xff4ddba2,{'id': 28000139},43981,128,{'name': 'FREAK_TEAM'},GW
#PYGQ2QU8L,LEGEND,0xff4ddba2,{'id': 28000563},43971,129,{'name': '6G 😎 Swetter'},GW
#8920RPJ98,♪Limbo☔,0xffffffff,{'id': 28000556},43936,130,{'name': '¤kv¤™'},GW
#Y2UP00R82,Oh no no no,0xffcb5aff,{'id': 28000060},43933,131,{'name': 'F.R.I.E.N.D.S❤'},GW
#CR9G0G9,🎋Kสiͥรeͣrͫ ™,0xffa8e132,{'id': 28000520},43898,132,{'name': 'Super Powers'},GW
#88LUG8V88,Pan Ananas gra,0xffff9727,{'id': 28000614},43710,133,{'name': 'TV clan Polska'},GW
#999CV829P,code : GABIN,0xffcb5aff,{'id': 28000481},43648,134,,GW
#PVQQ0P8P2,сасок конячий,0xffffffff,{'id': 28000132},43369,135,{'name': 'Colosseus II'},GW
#PGPL909YP,ogromniy bobr🥶,0xffa2e3fe,{'id': 28000219},43303,136,{'name': 'Windo'},GW
#2L2CVJP2V,Gui gamer,0xff1ba5f5,{'id': 28000563},43236,137,{'name': 'Brazil Force'},GW
#8PJGULQ82,(блет)ложка,0xffcb5aff,{'id': 28000054},43179,138,{'name': 'SD|MOVE🌆'},GW
#9GJY02C0Y,S N I K E R S✨,0xff1ba5f5,{'id': 28000452},43169,139,{'name': 'NTWP'},GW
#9LPQLL8VY,Noah,0xffa8e132,{'id': 28000258},43147,140,{'name': 'German Elite'},GW
#PQ902QJU,Carry by Juli|M,0xfff9c908,{'id': 28000569},43138,141,{'name': 'Fruits🍎'},GW
#P988P8VUG,⛩️|MͥaTͣTͫ ᵍᵒᵈ⚔,0xffffffff,{'id': 28000431},43109,142,{'name': '☆TEMPESTAD☆'},GW
#8J88PQQ92,AFZ|Hitman,0xfff9c908,{'id': 28000226},43085,143,{'name': 'ElitaPower👑PL'},GW
#20P9LYV9,Maceu,0xffffce89,{'id': 28000210},43080,144,{'name': 'SK1LER$'},GW
#GLGJ089,XB RoguEgoR,0xffa2e3fe,{'id': 28000550},43071,145,{'name': 'Kenshin UA⛩️'},GW
#PJVVLVVVL,я oбocрaлcя,0xffcb5aff,{'id': 28000310},43027,146,{'name': 'Hawks | Team ☂️'},GW
#YQL8098L,bester,0xff4ddba2,{'id': 28000331},42870,147,{'name': 'Fürsty Brawlers'},GW
#90YQP0YJY,Ninaro,0xffa8e132,{'id': 28000155},42842,148,{'name': 'DarkMoon Squad☄'},GW
#2LPJULJC0,Talha,0xffffffff,{'id': 28000391},42801,149,{'name': 'Oink'},GW
#JG9PQVP9,Savvys|YT,0xfff9c908,{'id': 28000341},42793,150,{'name': 'Code|Esports'},GW
#2YCL9PVJ2,𝙃𝙖𝙣𝙚𝙠𝙞,0xffa2e3fe,{'id': 28000569},42733,151,,GW
#QYG8V8GQ0,GG|Poseidon🔱,0xffffffff,{'id': 28000023},42705,152,{'name': 'ишаки'},GW
